#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:sequence_data" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:sequence_data" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:sequence_data" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sequence_data">
#                <taxonset id="TaxonSet.sequence_data" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sequence_data" name="distribution" x="@birthRate2.t:sequence_data">
#            <Uniform id="Uniform.0" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sequence_data" name="distribution" x="@relativeDeathRate2.t:sequence_data">
#            <Uniform id="Uniform.01" name="distr"/>
#        </prior>
#        <prior id="UCMeanRatePrior.c:sequence_data" name="distribution">
#            <parameter id="ucedMean.c:sequence_data" name="x">1.0</parameter>
#            <Uniform id="Uniform.02" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="all.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:sequence_data">
#            <taxonset id="all" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t14" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t15" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t11" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t12" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t13" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t20" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t25" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t24" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">100.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="sigma">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@sequence_data" id="treeLikelihood.sequence_data" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:sequence_data">
#            <siteModel id="SiteModel.s:sequence_data" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sequence_data" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sequence_data" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sequence_data" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sequence_data" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:sequence_data" id="ExponentialRelaxedClock.c:sequence_data" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:sequence_data">
#                <Exponential id="Exponential.c:sequence_data" name="distr">
#                    <parameter id="UCExpLambda.c:sequence_data" name="mean">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="48" id="expRateCategories.c:sequence_data" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	BirthDeath	birthRate2	relativeDeathRate2	monophyletic(all)	logP(mrca(all))	mrcatime(all)	ucedMean	
0	-25767.780338108176	-6210.880405262551	-19556.899932845627	-6210.880405262551	1.1204855415502872	1.1231303207810088	1.0880154139270026	1.0597003134418466	4.550372863535001	1.0	0.5	1	-19554.54255043018	1.1204855415502872	1.0	
10000	-2544.3661259732203	-2484.2531099570847	-60.11301601613579	-2484.2531099570847	100.32656358205287	0.0024547764633457343	1.3840170192989864E-4	0.8749063150776937	-52.76618183826252	0.012863520301255581	0.9801496416162154	1	-0.4390788988911306	100.32656358205287	0.010939913786550175	
20000	-2559.6424480366495	-2494.9152579996467	-64.72719003700271	-2494.9152579996467	100.22242718715674	0.0027929489787751572	1.877668735391461E-4	0.9544090386930042	-57.49469569820293	0.02469159283978032	0.9269510921907488	1	-0.3247390598176459	100.22242718715674	0.01414502755299572	
30000	-2549.82631128215	-2485.932819108236	-63.893492173914076	-2485.932819108236	99.88397255882933	0.0024649624487638666	8.82759163829295E-5	0.8536390036982919	-56.73302080807798	0.014805757344701957	0.9775778712579357	1	-0.252716086853955	99.88397255882933	0.011245736794093214	
40000	-2552.5784964851414	-2489.3417038342004	-63.23679265094103	-2489.3417038342004	100.33272229665062	0.0023662294596849716	5.6212127228250054E-5	0.7224735299816311	-55.88183776593724	0.009204360997285452	0.989288187474384	1	-0.4471996060216479	100.33272229665062	0.010069497533894065	
50000	-2548.6761995026513	-2480.3352918001187	-68.34090770253282	-2480.3352918001187	99.89406990137815	0.0023016311611054976	4.1443425292967865E-5	0.7492543832546147	-61.18491869931787	0.004445692258187533	0.9884764446929329	1	-0.24823372423279905	99.89406990137815	0.00848644219466876	
60000	-2565.5309822431013	-2490.137059091963	-75.39392315113868	-2490.137059091963	99.78215026702618	0.0021384238346727593	4.101470570335725E-5	0.8673030630289864	-68.16545950719829	0.011343963128650112	0.9600781774302027	1	-0.32070836495825483	99.78215026702618	0.00759721354158572	
70000	-2558.57250600363	-2485.392937421708	-73.17956858192204	-2485.392937421708	99.66421725245775	0.002319435737305707	2.098491757452848E-5	0.6095227836797628	-65.82052184320112	0.025565303689265552	0.8749138587905612	1	-0.4512914597387774	99.66421725245775	0.00739946346694044	
80000	-2565.458775550753	-2485.505125914272	-79.95364963648126	-2485.505125914272	100.08839562562868	0.0021352433223396842	3.301175077763856E-5	0.9459349162628286	-72.80447543159383	0.006459772874279578	0.9610682171566535	1	-0.24141892590529818	100.08839562562868	0.006331575543117357	
90000	-2571.368540935129	-2485.0493754579975	-86.3191654771318	-2485.0493754579975	100.50102473363164	0.002033264631777535	1.0852435463850326E-5	0.7350666924956413	-78.68356727808363	0.009024322385910992	0.9644273103841907	1	-0.7278429200660355	100.50102473363164	0.004204999249137731	
100000	-2576.999892178628	-2493.501224084882	-83.49866809374646	-2493.501224084882	99.84117570608161	0.001946897903462947	1.3292340674112702E-5	0.866948437821122	-76.31467114944225	0.029837173258751945	0.8650061006737952	1	-0.27624166532207495	99.84117570608161	0.005563911351310421	
110000	-2562.9038491403016	-2476.062850644875	-86.84099849542638	-2476.062850644875	98.59059147910095	0.0023214933225196	1.6171422636493438E-5	0.7644909034678289	-75.73458710623382	0.009374103392222707	0.9421499132325366	1	-4.198656110210419	98.59059147910095	0.00621703269538686	
120000	-2567.6595449353554	-2485.1397635289914	-82.51978140636393	-2485.1397635289914	98.84894699224668	0.001963331348227874	2.1610065938441598E-5	0.8228578250020755	-72.73638872142115	0.0093651728796023	0.9443184844189574	1	-2.8756374059606515	98.84894699224668	0.004509522223227451	
130000	-2565.1093357973004	-2477.783731411003	-87.3256043862975	-2477.783731411003	100.12467708363668	0.0019545951254855017	6.759027553775429E-6	0.6414352286772831	-80.16096900430234	0.03391363323315572	0.6891653894441817	1	-0.25688010301302455	100.12467708363668	0.003741548280290849	
140000	-2566.184735929285	-2476.2075612139897	-89.97717471529519	-2476.2075612139897	99.87902941957576	0.0015723118097442789	3.969055142262131E-6	0.6797764426114293	-82.81436032101197	0.033319660756577364	0.8069323344251944	1	-0.2550591153010833	99.87902941957576	0.002367564582226981	
150000	-2583.497672047102	-2485.6834376685115	-97.81423437859036	-2485.6834376685115	99.67029802917017	0.0016931066975646636	3.23053910024879E-6	0.7057093030793574	-90.46328096782534	0.05020658040105916	0.21859575442701418	1	-0.44319813178287654	99.67029802917017	0.002114752230841633	
160000	-2578.655842034087	-2478.5740141776487	-100.08182785643834	-2478.5740141776487	100.52387418116207	0.0013565959678906274	4.884591482111648E-6	0.8148562411817605	-92.39939290943501	0.053584593092957905	0.6641805907419209	1	-0.7746796680211888	100.52387418116207	0.0024611677824030783	
