#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:sequence_data" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:sequence_data" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:sequence_data" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sequence_data">
#                <taxonset id="TaxonSet.sequence_data" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sequence_data" name="distribution" x="@birthRate2.t:sequence_data">
#            <Uniform id="Uniform.0" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sequence_data" name="distribution" x="@relativeDeathRate2.t:sequence_data">
#            <Uniform id="Uniform.01" name="distr"/>
#        </prior>
#        <prior id="UCMeanRatePrior.c:sequence_data" name="distribution">
#            <parameter id="ucedMean.c:sequence_data" name="x">1.0</parameter>
#            <Uniform id="Uniform.02" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="all.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:sequence_data">
#            <taxonset id="all" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t14" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t15" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t11" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t12" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t13" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t20" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t25" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t24" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">100.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="sigma">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@sequence_data" id="treeLikelihood.sequence_data" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:sequence_data">
#            <siteModel id="SiteModel.s:sequence_data" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sequence_data" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sequence_data" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sequence_data" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sequence_data" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:sequence_data" id="ExponentialRelaxedClock.c:sequence_data" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:sequence_data">
#                <Exponential id="Exponential.c:sequence_data" name="distr">
#                    <parameter id="UCExpLambda.c:sequence_data" name="mean">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="48" id="expRateCategories.c:sequence_data" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	BirthDeath	birthRate2	relativeDeathRate2	monophyletic(all)	logP(mrca(all))	mrcatime(all)	ucedMean	
0	-26615.24608545405	-7165.251207346126	-19449.994878107926	-7165.251207346126	1.389607821907536	1.1737085732261945	0.977836369085729	1.0180597101379234	5.157559558102125	1.0	0.5	1	-19448.244682387045	1.389607821907536	1.0	
10000	-3298.8000412751708	-3247.483207097569	-51.31683417760162	-3247.483207097569	100.03048311995737	0.00459424905068911	0.0013477202577079491	0.9855317400208218	-44.18142910477009	0.009273208924645518	0.9901327457936768	1	-0.22764979384939782	100.03048311995737	0.03836919893343708	
20000	-3306.0102398955514	-3251.5113102686705	-54.49892962688078	-3251.5113102686705	100.53926937197184	0.004778395252590965	8.432310459582635E-4	0.8570071762867773	-46.78376008416011	0.01109915085534798	0.9860690355005604	1	-0.8074142637385348	100.53926937197184	0.03125996755337642	
30000	-3289.8204995916544	-3228.473408532686	-61.34709105896866	-3228.473408532686	100.00191082309118	0.004264510418335438	3.5748961366331776E-4	0.870335776693378	-54.213537124852024	0.03158240775182141	0.9238762542608353	1	-0.22579865513449895	100.00191082309118	0.01948797740161247	
40000	-3289.074969860221	-3221.0550039513823	-68.01996590883867	-3221.0550039513823	100.3740311580358	0.004387319325047351	2.5873984914023975E-4	0.9131866563861488	-60.60662066284859	0.024714138420788404	0.9080743876324144	1	-0.5055899670079386	100.3740311580358	0.015351386423901369	
50000	-3290.6878797158683	-3221.6454867635402	-69.04239295232803	-3221.6454867635402	100.74719890127942	0.004006310688761303	1.8306760749225602E-4	0.8850808123745781	-60.79223392455482	0.03337440878917363	0.9237415744164021	1	-1.342403748791067	100.74719890127942	0.011700836501311289	
60000	-3297.5470082746806	-3221.81690032094	-75.7301079537406	-3221.81690032094	99.56693956633228	0.0035792898943557794	1.1175234705975497E-4	0.9280771094294774	-68.22147864369678	0.00875476368530052	0.9806744065129922	1	-0.6008740310616744	99.56693956633228	0.008448662008672982	
70000	-3303.777303830819	-3226.041822320668	-77.73548151015129	-3226.041822320668	100.56106737326859	0.0035697312960887057	8.979841373194708E-5	0.9151097634708157	-69.9723416838314	0.026357340711434578	0.9419579996410832	1	-0.8553845473377476	100.56106737326859	0.008019536610303959	
80000	-3293.8797637782145	-3214.97506374132	-78.90470003689475	-3214.97506374132	100.68812732379868	0.003665020534639232	8.528975029618928E-5	0.8264657053193981	-70.82411497775122	0.035927049162474196	0.8308212999592635	1	-1.1728297801613992	100.68812732379868	0.008780733553975992	
90000	-3307.8929933779823	-3223.417602853103	-84.47539052487963	-3223.417602853103	100.53825647606627	0.0031504619563254596	4.4686962932429864E-5	0.8991878409530377	-76.76240382519822	0.05552819490954152	0.7526666819057529	1	-0.805231420699277	100.53825647606627	0.006309560910950425	
100000	-3310.028014310906	-3225.777171730664	-84.25084258024212	-3225.777171730664	99.44631039549039	0.00324162492370029	4.496987331668735E-5	0.9274276145109551	-76.50415159233123	0.04176163180916559	0.852099934315318	1	-0.8389357089287535	99.44631039549039	0.005797234395937138	
110000	-3311.3637176535794	-3221.306236165889	-90.05748148769052	-3221.306236165889	99.86187632215096	0.0030614515784978956	4.936837733148747E-5	0.9369015404926269	-82.88577855529857	0.04893938905650697	0.4136401317002792	1	-0.2639476534098168	99.86187632215096	0.006039959894116456	
120000	-3302.6253240066303	-3210.7564789582366	-91.86884504839358	-3210.7564789582366	100.26309482647223	0.0030558818860706	3.148204589361688E-5	0.9194552612576448	-84.59686064133382	0.0455477038703467	0.48975333416203787	1	-0.3642291280776292	100.26309482647223	0.005806963650056784	
130000	-3296.812648512979	-3210.0785160961877	-86.73413241679145	-3210.0785160961877	99.52236601356003	0.0029384876975109163	2.9632302453517283E-5	0.8028450116783559	-79.14431733515951	0.017038199673611865	0.9345574548751365	1	-0.6820598026497999	99.52236601356003	0.007015725259226026	
140000	-3300.3752842543786	-3211.969695820786	-88.4055884335925	-3211.969695820786	99.82604864983736	0.003490896339050031	8.437071429773815E-5	1.0659608762843866	-81.21152365751882	0.030690284765063133	0.8106550981071685	1	-0.2863094970915375	99.82604864983736	0.009115011739461096	
150000	-3309.645546374508	-3218.554265129791	-91.09128124471698	-3218.554265129791	100.02106242386469	0.003125966250519049	4.021512807934501E-5	0.9924423412445031	-83.956847361692	0.0437499867911462	0.891804204256691	1	-0.22667860404283924	100.02106242386469	0.00659208449173661	
160000	-3300.0521953649927	-3210.709415746237	-89.3427796187559	-3210.709415746237	99.74504637675224	0.0026417839343512964	3.692252154793096E-5	1.0169579946861154	-82.07923028711471	0.00695200050296464	0.9502151546380657	1	-0.3557940526590467	99.74504637675224	0.0060069545296471535	
170000	-3308.2067552778813	-3212.4615825251444	-95.74517275273682	-3212.4615825251444	100.70461188087675	0.002652407851303709	2.570958248497107E-5	0.957653904503437	-87.6186703157646	0.023776903586092926	0.753283864235528	1	-1.2187471579900828	100.70461188087675	0.006767718496224142	
180000	-3305.9326574537413	-3210.8322730499044	-95.10038440383696	-3210.8322730499044	99.21223815200197	0.0026234774184780724	1.3618793072091359E-5	0.8079865882032523	-86.72570031388756	0.020837034283120587	0.8837228925993993	1	-1.4669288109672607	99.21223815200197	0.005542138330709991	
190000	-3309.9661869231813	-3213.3521760761255	-96.61401084705601	-3213.3521760761255	99.92717400081723	0.0026342545969967805	1.4497544871359066E-5	0.848491309593339	-89.4698569631152	0.03949072260647926	0.7838709297609107	1	-0.23639860495866455	99.92717400081723	0.0049394222124095055	
