#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:sequence_data" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:sequence_data" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:sequence_data" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sequence_data">
#                <taxonset id="TaxonSet.sequence_data" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sequence_data" name="distribution" x="@birthRate2.t:sequence_data">
#            <Uniform id="Uniform.0" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sequence_data" name="distribution" x="@relativeDeathRate2.t:sequence_data">
#            <Uniform id="Uniform.01" name="distr"/>
#        </prior>
#        <prior id="UCMeanRatePrior.c:sequence_data" name="distribution">
#            <parameter id="ucedMean.c:sequence_data" name="x">1.0</parameter>
#            <Uniform id="Uniform.02" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="all.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:sequence_data">
#            <taxonset id="all" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t14" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t15" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t11" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t12" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t13" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t20" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t25" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t24" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">100.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="sigma">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@sequence_data" id="treeLikelihood.sequence_data" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:sequence_data">
#            <siteModel id="SiteModel.s:sequence_data" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sequence_data" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sequence_data" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sequence_data" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sequence_data" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:sequence_data" id="ExponentialRelaxedClock.c:sequence_data" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:sequence_data">
#                <Exponential id="Exponential.c:sequence_data" name="distr">
#                    <parameter id="UCExpLambda.c:sequence_data" name="mean">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="48" id="expRateCategories.c:sequence_data" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	BirthDeath	birthRate2	relativeDeathRate2	monophyletic(all)	logP(mrca(all))	mrcatime(all)	ucedMean	
0	-31201.848534807985	-12047.213613826492	-19154.634920981494	-12047.213613826492	2.1485686207707393	1.4441152690219046	1.2173356810275486	0.964016637234044	2.3038715781559764	1.0	0.5	1	-19150.031037280667	2.1485686207707393	1.0	
10000	-4128.395440792055	-4081.001372177799	-47.3940686142552	-4081.001372177799	100.1281354087245	0.00759707146291003	0.012236471994414466	1.1821015657957799	-40.22768461669034	0.05266472599759236	0.9848919322501087	1	-0.2586287185827185	100.1281354087245	0.18319690463340885	
20000	-3979.5205665649887	-3937.905005289779	-41.61556127520935	-3937.905005289779	99.322453605044	0.0068967043918755615	0.0063096728643083225	0.977410125467185	-33.563876408946754	0.013965966970653438	0.990619361756382	1	-1.1439295872804613	99.322453605044	0.12670666552618645	
30000	-3980.990772540738	-3937.3511407724764	-43.63963176826165	-3937.3511407724764	101.14869000405693	0.0065618245158545144	0.005369522741501784	0.929449864804683	-33.86710768579416	0.021945433862115827	0.9908547417309291	1	-2.864768803485352	101.14869000405693	0.11793014562149053	
40000	-3986.5232055855863	-3945.164349117648	-41.358856467938686	-3945.164349117648	100.1594671275849	0.0071563918382707425	0.008023956732121593	1.1403065056821804	-34.17445030675146	0.016047479319900453	0.9934306983367561	1	-0.2766508822050873	100.1594671275849	0.10875493601259213	
50000	-3986.914235882543	-3944.4994967693233	-42.4147391132197	-3944.4994967693233	100.16533506592987	0.00640278980129038	0.007306920210258975	1.0742944701029942	-35.22652111354077	0.006457361593806751	0.9931935894738857	1	-0.2804627206967941	100.16533506592987	0.10878199476340872	
60000	-3970.4438060191333	-3935.1504807719134	-35.29332524722003	-3935.1504807719134	99.56636765081544	0.007417672871156127	0.013426615675676462	0.9683607937719287	-27.783704587074528	0.01803707636197959	0.9941196167731665	1	-0.6018653811633734	99.56636765081544	0.12428042919595729	
70000	-3974.6438551715955	-3934.584782598962	-40.05907257263311	-3934.584782598962	100.26790936083435	0.0070240409661192936	0.018902158659957365	1.1478019939773638	-32.781975089760905	0.062070199921934216	0.9760113564202252	1	-0.36934220389006955	100.26790936083435	0.12319144911420869	
80000	-3979.3520169428034	-3942.8314786185374	-36.520538324266	-3942.8314786185374	99.36300749505858	0.007113874724470931	0.008640127752643436	0.9707505261162972	-28.57547278993605	0.016071322817240802	0.9912432333727346	1	-1.0373102553478117	99.36300749505858	0.1253477451057762	
90000	-3966.997630208709	-3934.4864723966775	-32.511157812031364	-3934.4864723966775	99.45416209463771	0.006717046360667278	0.005425842557964445	0.8038905506367071	-24.781733142543917	0.017942191431125142	0.9948474355864914	1	-0.8216693905053132	99.45416209463771	0.11278318945107543	
100000	-3978.210430802085	-3941.933044677974	-36.27738612411056	-3941.933044677974	100.03184148741026	0.007607535206266037	0.014714477571775577	1.1006466946300095	-29.1418117318427	0.026068490191505093	0.9926268821284112	1	-0.22781911328572307	100.03184148741026	0.13598433892563774	
110000	-3972.9804830622465	-3939.431655516837	-33.548827545409324	-3939.431655516837	99.3351999165857	0.007136013272742549	0.010998814992369673	1.027154737426348	-25.531362611967126	0.01642005420100745	0.9929015643465766	1	-1.1097096544600644	99.3351999165857	0.13358033185879795	
120000	-3978.1066148750624	-3944.965899819262	-33.14071505580004	-3944.965899819262	100.17213192217719	0.007533815490214826	0.014614904715966954	0.9821115775842747	-25.94790962690835	0.03278366705851525	0.9927226477492126	1	-0.2850501499095533	100.17213192217719	0.13036589093472675	
130000	-3988.096599925824	-3950.9748354357953	-37.12176449002904	-3950.9748354357953	99.56605334540497	0.007065699222188259	0.006893911362923862	0.9500755177275514	-29.61159846033373	0.013326645189249166	0.9927489280025427	1	-0.6024107507131691	99.56605334540497	0.09635681983697485	
140000	-3982.824533894142	-3940.368449609342	-42.456084284800184	-3940.368449609342	101.0391509094037	0.007069651148581875	0.007259667247210137	1.026500502542997	-33.162868428144236	0.0389577864389108	0.9849427069355084	1	-2.3854605776738085	101.0391509094037	0.11818324850158998	
150000	-3981.4279472198427	-3942.5221029026698	-38.90584431717297	-3942.5221029026698	100.63153159892036	0.0069693456970894825	0.01051112447857646	1.1045719805852314	-30.974633364676297	0.015407176170494953	0.9907447452880266	1	-1.023455673514543	100.63153159892036	0.10034334675458083	
160000	-3978.6985456779894	-3937.579639609441	-41.118906068548206	-3937.579639609441	99.68564907195044	0.006844278245154672	0.006724854885888472	1.079703119976071	-33.7877264249901	0.041823283280500334	0.9747834249252089	1	-0.4234243645759711	99.68564907195044	0.09518511248293313	
170000	-3979.17875284953	-3942.4808865451146	-36.697866304415385	-3942.4808865451146	99.37609310655044	0.007401562788254204	0.005457651598998805	0.9337989579424774	-28.785800049400763	0.021566640539537295	0.9944230186710012	1	-1.004310976032483	99.37609310655044	0.10941198876941277	
