#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:sequence_data" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:sequence_data" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:sequence_data" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sequence_data">
#                <taxonset id="TaxonSet.sequence_data" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sequence_data" name="distribution" x="@birthRate2.t:sequence_data">
#            <Uniform id="Uniform.0" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sequence_data" name="distribution" x="@relativeDeathRate2.t:sequence_data">
#            <Uniform id="Uniform.01" name="distr"/>
#        </prior>
#        <prior id="UCMeanRatePrior.c:sequence_data" name="distribution">
#            <parameter id="ucedMean.c:sequence_data" name="x">1.0</parameter>
#            <Uniform id="Uniform.02" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="all.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:sequence_data">
#            <taxonset id="all" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t14" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t15" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t11" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t12" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t13" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t20" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t25" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t24" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">100.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="sigma">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@sequence_data" id="treeLikelihood.sequence_data" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:sequence_data">
#            <siteModel id="SiteModel.s:sequence_data" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sequence_data" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sequence_data" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sequence_data" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sequence_data" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:sequence_data" id="ExponentialRelaxedClock.c:sequence_data" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:sequence_data">
#                <Exponential id="Exponential.c:sequence_data" name="distr">
#                    <parameter id="UCExpLambda.c:sequence_data" name="mean">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="48" id="expRateCategories.c:sequence_data" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	BirthDeath	birthRate2	relativeDeathRate2	monophyletic(all)	logP(mrca(all))	mrcatime(all)	ucedMean	
0	-28047.238330508015	-8887.922843884784	-19159.31548662323	-8887.922843884784	2.139261765628903	0.8363051520888704	0.3694506121827031	0.6831913526500915	1.2662355605993385	1.0	0.5	1	-19153.673966904847	2.139261765628903	1.0	
10000	-3838.189906655719	-3793.406927282316	-44.782979373403165	-3793.406927282316	100.65058412760132	0.006677912806801341	0.02197026581335524	1.3410873315046223	-36.80291332760276	0.02999365759810874	0.9759883710893221	1	-1.0723107668182688	100.65058412760132	0.11730212571352804	
20000	-3501.528153353372	-3454.157507016331	-47.37064633704118	-3454.157507016331	99.59253676051213	0.006327270392021914	0.008193088281268497	1.3456803341549086	-39.905047122346424	0.03848156521564771	0.9653705211448821	1	-0.5578439357126221	99.59253676051213	0.07907131922641555	
30000	-3495.0568785650157	-3455.573462530192	-39.48341603482388	-3455.573462530192	100.3983820668872	0.00606196266489391	0.010321456664210032	1.3705643330804305	-32.03245286076239	0.046783679422873044	0.9847453766250014	1	-0.5432078950793532	100.3983820668872	0.07868337041552438	
40000	-3499.506797910184	-3457.2334920037597	-42.273305906424355	-3457.2334920037597	99.69347588309236	0.006276263123405937	0.00783291940939505	1.2645786774794403	-34.95184520630548	0.03003589648109326	0.9828889946406193	1	-0.4137054211367429	99.69347588309236	0.07744735087751932	
50000	-3484.7946946667885	-3442.813652923561	-41.98104174322733	-3442.813652923561	99.95371417629053	0.006073641431765644	0.006138448588580784	1.2732384123619718	-34.84321035664754	0.010744019725366214	0.9924767121327028	1	-0.23007610759765526	99.95371417629053	0.07904270357241737	
60000	-3481.846268966018	-3439.578921742967	-42.26734722305148	-3439.578921742967	100.09928925867055	0.0063779836050070135	0.008140309488410163	1.2984093203013145	-35.11408387764992	0.035669974227936836	0.9723578967854234	1	-0.24550806641942308	100.09928925867055	0.0824504879018638	
70000	-3483.1291360904293	-3437.2801149890565	-45.849021101372514	-3437.2801149890565	99.53435148980002	0.005941651727608056	0.005953226068331316	1.1588719752152903	-38.28181739964272	0.051496545776573005	0.9695905139663351	1	-0.6594484227476556	99.53435148980002	0.06593280598103778	
80000	-3483.089258944684	-3437.3876151191826	-45.70164382550138	-3437.3876151191826	100.44469397764492	0.005669057853274909	0.003655079033790536	1.0937876079365343	-38.172591726367195	0.023945129919141314	0.9906147824440056	1	-0.6212968201520432	100.44469397764492	0.06836085241526248	
90000	-3491.3557622083836	-3443.284355148736	-48.071407059647825	-3443.284355148736	101.52243306208074	0.005622502894236407	0.005028214258142141	1.2433864625087032	-36.3022555709879	0.01304059325446206	0.9921153520134423	1	-4.861396209677783	101.52243306208074	0.07150817823499785	
100000	-3478.8819691772587	-3434.351519390825	-44.530449786433735	-3434.351519390825	100.03512648461647	0.005500535137294242	0.006197329190627559	1.278631280212196	-37.39443541496385	0.01990936670720162	0.9842307678328006	1	-0.22825909248774953	100.03512648461647	0.07170785590214664	
110000	-3480.376486469561	-3440.039966852361	-40.33651961719967	-3440.039966852361	99.68653959021589	0.006137287667371723	0.005870742210526904	1.174150432076566	-33.00645812856876	0.024835457519481026	0.9843175422621988	1	-0.42230620964877597	99.68653959021589	0.09241250100844114	
120000	-3479.772833381945	-3435.3775346678503	-44.3952987140948	-3435.3775346678503	100.02043279905595	0.005519974911294122	0.0038727373950002367	1.2257531387309477	-37.26091708391341	0.032011926470129785	0.9725039615208786	1	-0.22662635119924932	100.02043279905595	0.07254209263904215	
130000	-3495.7933953125635	-3450.588232981412	-45.205162331151364	-3450.588232981412	100.92980103089762	0.006233726711997393	0.00539574995085157	1.1512714487273437	-36.34255578540794	0.01225980074839516	0.9908822485785374	1	-1.9548512667612874	100.92980103089762	0.07990516790607552	
140000	-3484.4940412003725	-3438.6062146942827	-45.8878265060896	-3438.6062146942827	100.19458649896458	0.005800897241771249	0.004475714714428924	1.2873784673451123	-38.67855206330415	0.010580659447506031	0.9872723490379682	1	-0.30151916380331445	100.19458649896458	0.07287852580156205	
150000	-3488.704973412099	-3441.8118513608297	-46.89312205126937	-3441.8118513608297	100.35304398042518	0.005825691563118622	0.002751967506798847	1.1266533377943655	-39.51029531541359	0.010739180724976994	0.9890299215002243	1	-0.475071456873643	100.35304398042518	0.054801782687478144	
160000	-3491.8126663388202	-3435.831224492074	-55.98144184674643	-3435.831224492074	99.20250009936919	0.00629522395433335	0.00371388721861546	1.2592307006748842	-47.57588303210726	0.024802739078666942	0.9639353421037896	1	-1.497803535657034	99.20250009936919	0.06458296863748275	
170000	-3482.0644852192518	-3430.3233573580023	-51.74112786124951	-3430.3233573580023	101.1773781716678	0.00582558929433952	0.0032330876805235858	1.2426152886636683	-41.83514251138303	0.016330214084282493	0.985711034406568	1	-2.998230070884338	101.1773781716678	0.06519706202635189	
