#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:sequence_data" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:sequence_data" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:sequence_data" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sequence_data">
#                <taxonset id="TaxonSet.sequence_data" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sequence_data" name="distribution" x="@birthRate2.t:sequence_data">
#            <Uniform id="Uniform.0" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sequence_data" name="distribution" x="@relativeDeathRate2.t:sequence_data">
#            <Uniform id="Uniform.01" name="distr"/>
#        </prior>
#        <prior id="UCMeanRatePrior.c:sequence_data" name="distribution">
#            <parameter id="ucedMean.c:sequence_data" name="x">1.0</parameter>
#            <Uniform id="Uniform.02" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="all.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:sequence_data">
#            <taxonset id="all" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t14" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t15" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t11" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t12" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t13" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t20" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t25" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t24" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">100.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="sigma">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@sequence_data" id="treeLikelihood.sequence_data" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:sequence_data">
#            <siteModel id="SiteModel.s:sequence_data" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sequence_data" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sequence_data" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sequence_data" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sequence_data" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:sequence_data" id="ExponentialRelaxedClock.c:sequence_data" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:sequence_data">
#                <Exponential id="Exponential.c:sequence_data" name="distr">
#                    <parameter id="UCExpLambda.c:sequence_data" name="mean">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="48" id="expRateCategories.c:sequence_data" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	BirthDeath	birthRate2	relativeDeathRate2	monophyletic(all)	logP(mrca(all))	mrcatime(all)	ucedMean	
0	-24256.71148573482	-4460.119603340311	-19796.59188239451	-4460.119603340311	0.5082203195784429	1.0967743234939402	1.2442051310962803	1.0195413999396952	7.770112192202455	1.0	0.5	1	-19797.45423930773	0.5082203195784429	1.0	
10000	-1927.513161549424	-1882.714087157003	-44.799074392421105	-1882.714087157003	100.26361976097274	0.0016269562675964144	3.055004315623734E-4	1.0286186305715648	-37.52653700404359	0.025862187356452446	0.981520950333397	1	-0.3647821093953814	100.26361976097274	0.013676222431305797	
20000	-1927.1792996124323	-1871.459525870313	-55.71977374211933	-1871.459525870313	99.15215350870045	0.0018685070354452502	2.4504781963058647E-4	1.0756863097211689	-47.14853976487455	0.03546290956751824	0.943809965442576	1	-1.6634786982626402	99.15215350870045	0.0119120261292156	
30000	-1928.030784910529	-1872.957418813484	-55.07336609704506	-1872.957418813484	99.61579765128596	0.0017287820268092437	1.6180268452929133E-4	1.057829532319884	-47.64459657590343	0.023060416069649512	0.9648129084953859	1	-0.5210142421594983	99.61579765128596	0.010815407565857204	
40000	-1927.280852300967	-1873.0267166823644	-54.25413561860246	-1873.0267166823644	100.42677827109732	0.0018012377197202348	2.2564416944661917E-4	1.16635224186833	-46.756309601613964	0.038410568487848906	0.9742872927672834	1	-0.5900707380063615	100.42677827109732	0.011934467842321734	
50000	-1942.0595921679626	-1879.0605812447675	-62.999010923195115	-1879.0605812447675	99.68649777922174	0.0016461282972513446	1.0592997998529371E-4	1.1331977027544073	-55.66889700670245	0.022156666852181536	0.9411018227907508	1	-0.4223586375105306	99.68649777922174	0.010006969225169025	
60000	-1946.3793936968439	-1874.5912752303257	-71.78811846651811	-1874.5912752303257	99.31740437120675	0.001410498131977732	4.156863289581862E-5	1.33816450995982	-63.72269824999594	0.027030501942685192	0.9393318642699889	1	-1.1576649375400356	99.31740437120675	0.006769795322903005	
70000	-1932.3327536546067	-1854.6075673171847	-77.72518633742192	-1854.6075673171847	100.08065189341492	0.001351001191201401	1.8192917581501386E-5	1.0427055090453357	-70.57863024997224	0.031996625664119496	0.8329936257683037	1	-0.23880080846755186	100.08065189341492	0.0033850331229635343	
80000	-1935.4111454372398	-1852.8021788134527	-82.60896662378723	-1852.8021788134527	100.27707715978603	0.0012188678576372262	1.3582858244164383E-5	1.1029807268426188	-75.32187648721018	0.02240641534967071	0.9092572779791949	1	-0.3793348575949157	100.27707715978603	0.003051109483526252	
90000	-1950.9494056518113	-1866.0983044202503	-84.85110123156103	-1866.0983044202503	99.96127319663982	0.0011645418832592195	1.1968426507849295E-5	1.2813308055937578	-77.71455506933717	0.023578559359291457	0.9306442846334156	1	-0.22879088324172303	99.96127319663982	0.0029930927371696284	
100000	-1940.7004559286797	-1854.1900171442553	-86.51043878442435	-1854.1900171442553	100.22601425664729	0.0010988323171904322	7.421180434167302E-6	1.0907735133352574	-79.27472726438184	0.017704425531917603	0.9311823428030275	1	-0.32795624106038096	100.22601425664729	0.0026942562426243597	
110000	-1945.9025084506718	-1854.6327037820092	-91.26980466866262	-1854.6327037820092	99.94317202238291	0.0011284232450391027	8.226190737967701E-6	1.0585118183330091	-84.12979919895565	0.04050993323450872	0.7065141367149519	1	-0.23225019072482428	99.94317202238291	0.0032018546433426123	
120000	-1954.6709911360645	-1859.7818186862442	-94.88917244982026	-1859.7818186862442	99.87599227985486	9.028686113753658E-4	4.689847762237314E-6	1.0521866186716282	-87.7248699888822	0.027767025490042535	0.7237155026644088	1	-0.2565471819559202	99.87599227985486	0.0021485744859341682	
130000	-1966.6998815350416	-1865.5602397162615	-101.13964181878009	-1865.5602397162615	99.97955540427866	8.113769030975738E-4	1.9789591488883E-6	1.1126889810758172	-94.0052592241648	0.03623119886899175	0.6499339572113061	1	-0.22662731563314575	99.97955540427866	0.0013242009921072097	
140000	-1976.2878202405182	-1858.6669912357115	-117.62082900480672	-1858.6669912357115	99.91009207297103	4.316180571707111E-4	3.9426204853387756E-7	1.2059701133159584	-110.47111550249457	0.024936384629995634	0.35893175929707855	1	-0.24195822333002226	99.91009207297103	6.048476929537966E-4	
150000	-1972.5917677057387	-1856.4866964879882	-116.10507121775056	-1856.4866964879882	100.26727414817846	5.095053790965094E-4	4.040695116264192E-7	0.9963236693026831	-108.82865364555465	0.03308105479736048	0.08485617034173049	1	-0.3686622932137684	100.26727414817846	7.240668438839895E-4	
160000	-1970.3055599494744	-1858.4992120693519	-111.80634788012263	-1858.4992120693519	100.47478683419776	5.708857525871973E-4	4.991302930002879E-7	0.9520154767035465	-104.2219561726407	0.02565479794259953	0.5318266697201532	1	-0.6766364284997859	100.47478683419776	8.485666563750249E-4	
