#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:sequence_data" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:sequence_data" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:sequence_data" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sequence_data">
#                <taxonset id="TaxonSet.sequence_data" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sequence_data" name="distribution" x="@birthRate2.t:sequence_data">
#            <Uniform id="Uniform.0" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sequence_data" name="distribution" x="@relativeDeathRate2.t:sequence_data">
#            <Uniform id="Uniform.01" name="distr"/>
#        </prior>
#        <prior id="UCMeanRatePrior.c:sequence_data" name="distribution">
#            <parameter id="ucedMean.c:sequence_data" name="x">1.0</parameter>
#            <Uniform id="Uniform.02" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="all.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:sequence_data">
#            <taxonset id="all" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t14" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t15" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t11" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t12" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t13" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t20" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t25" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t24" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">100.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="sigma">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@sequence_data" id="treeLikelihood.sequence_data" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:sequence_data">
#            <siteModel id="SiteModel.s:sequence_data" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sequence_data" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sequence_data" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sequence_data" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sequence_data" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:sequence_data" id="ExponentialRelaxedClock.c:sequence_data" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:sequence_data">
#                <Exponential id="Exponential.c:sequence_data" name="distr">
#                    <parameter id="UCExpLambda.c:sequence_data" name="mean">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="48" id="expRateCategories.c:sequence_data" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	BirthDeath	birthRate2	relativeDeathRate2	monophyletic(all)	logP(mrca(all))	mrcatime(all)	ucedMean	
0	-26406.59049795731	-7089.129182374481	-19317.46131558283	-7089.129182374481	1.7305064089348305	0.9368133087295265	1.6140707479951333	1.0718989440141014	3.458972337594807	1.0	0.5	1	-19314.01253264144	1.7305064089348305	1.0	
10000	-3071.611862954042	-3033.6406884424596	-37.9711745115823	-3033.6406884424596	100.38983511418355	0.00434287746840024	0.008802422332499275	1.2809020153015283	-30.533685047454426	0.021478207703681414	0.9910836088209031	1	-0.5297341851457378	100.38983511418355	0.08332190802212791	
20000	-2849.9328857504147	-2805.8703149724493	-44.06257077796553	-2805.8703149724493	100.92966176184676	0.0035996654069617292	0.0028763214508761223	0.9837603947700182	-35.20048216345863	0.02108212984976967	0.9928570046396079	1	-1.9543333355247685	100.92966176184676	0.06333653397766698	
30000	-2678.430729819753	-2632.3196432347418	-46.11108658501162	-2632.3196432347418	100.59666789556289	0.003381841822840405	0.001284401357968207	0.8244310895334113	-38.26551479819386	0.010088157334137425	0.996407780377363	1	-0.937816507835618	100.59666789556289	0.03451158081831971	
40000	-2678.861440931861	-2631.4413100831	-47.42013084876125	-2631.4413100831	100.75002602530772	0.0033463720764873818	0.0015965230532144312	0.9504560333067871	-39.16150613985659	0.005590575552638577	0.9969406005887548	1	-1.3508694299225166	100.75002602530772	0.03365979312242282	
50000	-2682.4269997889123	-2628.1101137863907	-54.31688600252165	-2628.1101137863907	99.88594847849585	0.003117443658530008	7.244923659813952E-4	1.075512379848574	-47.15732387177996	0.011284177787294755	0.9817924181738112	1	-0.25180685175955136	99.88594847849585	0.02859008500712819	
60000	-2683.8692703710503	-2625.0583016280034	-58.81096874304705	-2625.0583016280034	100.42997289843703	0.00308359716735235	4.456036586110808E-4	1.0342044841075497	-51.307668724639505	0.017124096385882644	0.9681708116941956	1	-0.5955447394254068	100.42997289843703	0.023333485178259714	
70000	-2685.940740412755	-2624.1846846856447	-61.756055727110514	-2624.1846846856447	99.82649788523372	0.0028030267531587894	1.9339039666415808E-4	0.8968876104209137	-54.56230312782691	0.013794016746334571	0.9750107875688054	1	-0.2859973203014696	99.82649788523372	0.020452876364783188	
80000	-2692.2841275137807	-2629.5179992123826	-62.766128301398254	-2629.5179992123826	99.14356998408775	0.0031213549535871513	2.563925609520724E-4	0.9380894818991602	-54.16563692546047	0.008227339401523044	0.9915557071879615	1	-1.6927360969556493	99.14356998408775	0.02393459322725699	
90000	-2688.140517297879	-2627.5764629840496	-60.56405431382934	-2627.5764629840496	100.02703503754796	0.002992550600964013	2.681003231256471E-4	0.9074494560080704	-53.429045895692035	0.006290295423057907	0.9931542123772482	1	-0.2272531391551667	100.02703503754796	0.02186211791423803	
100000	-2682.111632379145	-2621.0805515353445	-61.03108084380044	-2621.0805515353445	100.42805088837311	0.003183430432209569	4.0669652370063295E-4	1.038868255205159	-53.53107908609956	0.018044303205899403	0.9723605592024668	1	-0.5922464787187403	100.42805088837311	0.02138620341075269	
110000	-2685.4277964768203	-2625.974347775219	-59.45344870160135	-2625.974347775219	100.62623029058334	0.0026790159778247963	2.6205992430372436E-4	0.9337189182089747	-51.53557331628631	0.02479588481362183	0.9730699556594866	1	-1.0101201063329077	100.62623029058334	0.016174260725289845	
120000	-2687.074088294124	-2628.425452585755	-58.64863570836914	-2628.425452585755	99.24419172332519	0.0031013920020387725	3.8931569091912963E-4	0.9344262742953631	-50.37259677456198	0.015111431520509866	0.9777530075026052	1	-1.3682836548250283	99.24419172332519	0.021049967963559478	
130000	-2688.2061282004197	-2626.3211436234565	-61.8849845769631	-2626.3211436234565	99.74762827880639	0.0027281137033502625	1.766479120874183E-4	0.9715284082107396	-54.624054974019785	0.012626649015448639	0.9840892607505697	1	-0.3531743239611794	99.74762827880639	0.012242718859619804	
140000	-2696.3474270842094	-2627.537729968284	-68.80969711592509	-2627.537729968284	100.27487370748149	0.002793289721384188	2.3294920071885257E-4	1.0558935498417454	-61.52503937416898	0.04234047851462771	0.9095211046081332	1	-0.37690246277396655	100.27487370748149	0.011834473326940936	
150000	-2690.1902673819263	-2625.8063277094047	-64.3839396725214	-2625.8063277094047	99.78611237225083	0.0028303371250987352	1.698187139299575E-4	0.9744979260642747	-57.15889720628619	0.008747108979040831	0.9899206629247129	1	-0.3172871872530652	99.78611237225083	0.010507615082134384	
160000	-2688.1497735239936	-2624.059255506466	-64.09051801752773	-2624.059255506466	100.25160628953138	0.002997655948323077	2.1231999240001024E-4	0.9843840912216029	-56.83035993603737	0.027554977757491488	0.9688584431164515	1	-0.35240280250822553	100.25160628953138	0.01616917895345869	
