#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:sequence_data" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:sequence_data" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:sequence_data" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sequence_data">
#                <taxonset id="TaxonSet.sequence_data" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sequence_data" name="distribution" x="@birthRate2.t:sequence_data">
#            <Uniform id="Uniform.0" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sequence_data" name="distribution" x="@relativeDeathRate2.t:sequence_data">
#            <Uniform id="Uniform.01" name="distr"/>
#        </prior>
#        <prior id="UCMeanRatePrior.c:sequence_data" name="distribution">
#            <parameter id="ucedMean.c:sequence_data" name="x">1.0</parameter>
#            <Uniform id="Uniform.02" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="all.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:sequence_data">
#            <taxonset id="all" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t14" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t15" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t11" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t12" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t13" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t20" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t25" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t24" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">100.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="sigma">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@sequence_data" id="treeLikelihood.sequence_data" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:sequence_data">
#            <siteModel id="SiteModel.s:sequence_data" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sequence_data" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sequence_data" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sequence_data" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sequence_data" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:sequence_data" id="ExponentialRelaxedClock.c:sequence_data" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:sequence_data">
#                <Exponential id="Exponential.c:sequence_data" name="distr">
#                    <parameter id="UCExpLambda.c:sequence_data" name="mean">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="48" id="expRateCategories.c:sequence_data" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	BirthDeath	birthRate2	relativeDeathRate2	monophyletic(all)	logP(mrca(all))	mrcatime(all)	ucedMean	
0	-26405.215748063594	-7661.923754803256	-18743.29199326034	-7661.923754803256	3.216984367400446	1.0863429004766207	0.8900132863429975	1.0088024077090167	-2.254216748694229	1.0	0.5	1	-18734.130021232664	3.216984367400446	1.0	
10000	-2857.433925498441	-2824.9757608831205	-32.45816461532073	-2824.9757608831205	99.77711729502595	0.0040864742167412175	0.002534125939195609	0.874167920768308	-25.225264583340767	0.017474019072345512	0.9929936637348536	1	-0.3251447529978302	99.77711729502595	0.05481768218135676	
20000	-2686.826049332902	-2640.4038391184185	-46.42221021448344	-2640.4038391184185	100.64597476968798	0.003021037480475225	5.984201623236542E-4	0.9072830328439684	-38.4540967767097	0.019684418346306454	0.9821263048615841	1	-1.060358158791609	100.64597476968798	0.028687367916769565	
30000	-2681.5404994941196	-2635.122291341411	-46.41820815270873	-2635.122291341411	99.8304185699082	0.0030319380008071535	6.968562769260018E-4	0.8614377230385525	-39.227145798217904	0.006736300272334257	0.9942546327772559	1	-0.2833070755086847	99.8304185699082	0.02896346573507138	
40000	-2686.5002198674906	-2642.3746353809615	-44.12558448652911	-2642.3746353809615	99.79046764464834	0.003156376094812011	5.033336805682824E-4	0.7788044577682037	-36.90423023902382	0.017313817699880725	0.9932284463257024	1	-0.3135989685231519	99.79046764464834	0.033854099574919375	
50000	-2684.914780578632	-2639.1258978518254	-45.7888827268066	-2639.1258978518254	99.9296181366887	0.0029511708637531752	6.640829633117565E-4	0.9525391084009918	-38.645428881813395	0.020033612436283044	0.9861956307343378	1	-0.23569856601106767	99.9296181366887	0.024195859092092046	
60000	-2682.4404246638364	-2637.7677184500976	-44.672706213738905	-2637.7677184500976	100.03923515748247	0.0031489455593972987	3.95083959299639E-4	0.685520878864344	-37.53608078694669	0.015904761879785317	0.9880594096970013	1	-0.22887014781007517	100.03923515748247	0.028905295300220648	
70000	-2682.0706003867867	-2638.2737496365658	-43.796850750220784	-2638.2737496365658	100.62466320649122	0.003040226148401232	4.984499628210373E-4	0.8267636924688228	-35.88289587550614	0.007685077459000174	0.9947676732452218	1	-1.0061995957325138	100.62466320649122	0.023240615712791506	
80000	-2691.771738375981	-2640.1222758157805	-51.649462560200504	-2640.1222758157805	99.96473521812675	0.002961384741981739	3.2620522673242237E-4	0.7752987907193518	-44.513428718892506	0.04107968644343661	0.9653073879219474	1	-0.2282785623258635	99.96473521812675	0.024144052083329814	
90000	-2689.1197410855016	-2636.4659043134916	-52.65383677201004	-2636.4659043134916	99.8038101707719	0.003025742339446622	1.954867382540593E-4	0.6715792238902658	-45.44330924219807	0.01718816662215745	0.9890103285443886	1	-0.30277225082983217	99.8038101707719	0.02572022458923045	
100000	-2702.957535747493	-2649.470951559413	-53.48658418807959	-2649.470951559413	99.79026844042342	0.0027982089300717205	3.3384045363190257E-4	0.8969167208141045	-46.26506290228787	0.026663246322310784	0.9776203762272655	1	-0.31376600680957817	99.79026844042342	0.021768896133563066	
110000	-2678.6407528186232	-2631.000440418988	-47.64031239963535	-2631.000440418988	99.61233067925268	0.003307890165926276	6.215624360944004E-4	0.7384571627134768	-40.2061907635111	0.029005675475730644	0.9737999665158958	1	-0.5263663571421058	99.61233067925268	0.035486260703613944	
120000	-2705.8410255576387	-2645.678997089756	-60.162028467882536	-2645.678997089756	99.42679653405817	0.002749800793574889	1.6657208344830784E-4	0.8296813923956206	-52.371357409520215	0.008731714849393963	0.9867368377786594	1	-0.8829157793801815	99.42679653405817	0.020937274540196744	
130000	-2694.784331381468	-2639.2714110111356	-55.51292037033208	-2639.2714110111356	99.52096674905519	0.0028877671406121277	1.7883009044930996E-4	0.7436618611260427	-47.92042802768371	0.02902394739433149	0.9583917720407162	1	-0.6847370636662324	99.52096674905519	0.022068401821738238	
140000	-2691.259114006693	-2635.4151135480965	-55.844000458596504	-2635.4151135480965	99.69628300135781	0.0030292712979206275	2.6496896204922487E-4	0.7922102437511752	-48.525965796441206	0.03543043963342785	0.9628409890395765	1	-0.41027938317316415	99.69628300135781	0.029695870369109603	
150000	-2695.4743397020798	-2638.9557724533097	-56.518567248770005	-2638.9557724533097	100.47216971404417	0.003043230873510434	5.808569733664505E-4	0.890729360068923	-48.939132139422036	0.013883823294510062	0.9835473748675018	1	-0.6716798303658349	100.47216971404417	0.02557747016872067	
160000	-2696.4978317776927	-2639.9243707450246	-56.57346103266811	-2639.9243707450246	99.73254358506155	0.002793664920836689	3.7834310104198907E-4	0.9537618626419454	-49.296848533257794	0.009917804285668937	0.9873046831779263	1	-0.368857220428185	99.73254358506155	0.019741509857984837	
