#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BirthDeath.t:sequence_data" spec="beast.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="relativeDeathRate2.t:sequence_data" lower="0.0" name="relativeDeathRate" upper="1.0">0.5</parameter>
#            <parameter id="birthRate2.t:sequence_data" lower="0.0" name="birthDiffRate" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sequence_data">
#                <taxonset id="TaxonSet.sequence_data" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sequence_data" name="distribution" x="@birthRate2.t:sequence_data">
#            <Uniform id="Uniform.0" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sequence_data" name="distribution" x="@relativeDeathRate2.t:sequence_data">
#            <Uniform id="Uniform.01" name="distr"/>
#        </prior>
#        <prior id="UCMeanRatePrior.c:sequence_data" name="distribution">
#            <parameter id="ucedMean.c:sequence_data" name="x">1.0</parameter>
#            <Uniform id="Uniform.02" name="distr" upper="Infinity"/>
#        </prior>
#        <distribution id="all.prior" spec="beast.math.distributions.MRCAPrior" tree="@Tree.t:sequence_data">
#            <taxonset id="all" spec="beast.evolution.alignment.TaxonSet">
#                <taxon id="t14" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t15" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t16" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t17" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t10" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t11" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t12" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t13" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t18" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t19" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t8" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t9" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t6" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t7" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t4" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t5" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t2" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t3" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t1" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t21" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t20" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t23" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t22" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t25" spec="beast.evolution.alignment.Taxon"/>
#                <taxon id="t24" spec="beast.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean">100.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="sigma">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@sequence_data" id="treeLikelihood.sequence_data" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:sequence_data">
#            <siteModel id="SiteModel.s:sequence_data" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sequence_data" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sequence_data" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sequence_data" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sequence_data" spec="beast.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel clock.rate="@ucedMean.c:sequence_data" id="ExponentialRelaxedClock.c:sequence_data" spec="beast.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:sequence_data">
#                <Exponential id="Exponential.c:sequence_data" name="distr">
#                    <parameter id="UCExpLambda.c:sequence_data" name="mean">1.0</parameter>
#                </Exponential>
#                <rateCategories dimension="48" id="expRateCategories.c:sequence_data" spec="beast.core.parameter.IntegerParameter">1</rateCategories>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	rateStat.mean	rateStat.variance	rateStat.coefficientOfVariation	BirthDeath	birthRate2	relativeDeathRate2	monophyletic(all)	logP(mrca(all))	mrcatime(all)	ucedMean	
0	-25700.322075208172	-7331.23984484771	-18369.082230360462	-7331.23984484771	4.193443941684654	0.8209232450624436	1.0164167237575807	0.7832753753063261	-4.156316218590991	1.0	0.5	1	-18358.018158862888	4.193443941684654	1.0	
10000	-2908.9349963332206	-2862.6406015007933	-46.29439483242748	-2862.6406015007933	99.9693915879421	0.0037404253697077535	0.001671683049832385	1.1337459932009781	-39.158974451023205	0.01859194928366607	0.9887505980619297	1	-0.22766510242213997	99.9693915879421	0.03574356376361038	
20000	-2480.608393874177	-2431.4135343183834	-49.19485955579365	-2431.4135343183834	99.2002864439152	0.0029728098297714684	5.259439606897606E-4	0.9099786956869134	-40.782229380595204	0.03420579471607796	0.9822027420490593	1	-1.5048748962163097	99.2002864439152	0.01849985473557532	
30000	-2414.153056684058	-2363.654836806403	-50.49821987765489	-2363.654836806403	98.67596263539134	0.0025377031634910415	2.2314231758205553E-4	0.7805843129627861	-39.85852336026835	0.005193425827476738	0.996275976521028	1	-3.731941238404401	98.67596263539134	0.014669384860962377	
40000	-2424.761920861587	-2371.546590974536	-53.215329887051226	-2371.546590974536	98.78625313110207	0.0028917208549926695	4.4698438563641797E-4	1.0252445570921178	-43.135420331905316	0.02745947460420931	0.9841915774867894	1	-3.1721542761637767	98.78625313110207	0.024301085838679178	
50000	-2421.459654511872	-2367.1698342459513	-54.28982026592058	-2367.1698342459513	100.24515488615876	0.0023887188238731804	2.653988681625853E-4	0.9644830431392877	-47.03607179787869	0.03543114075684299	0.9470737852639187	1	-0.34599318905975485	100.24515488615876	0.015339977109678478	
60000	-2424.109133520816	-2364.180732035213	-59.92840148560309	-2364.180732035213	99.22504331869084	0.002539256154564577	2.1394055595157135E-4	1.0475837750745671	-51.5937391381648	0.02649035476411909	0.9632967702339161	1	-1.4269070684561513	99.22504331869084	0.013380419465478528	
70000	-2428.3904149342848	-2362.217691749043	-66.17272318524188	-2362.217691749043	99.57769915455499	0.0024918315436872466	8.797205116342608E-5	0.908708509046062	-58.68250054548788	0.033637037456971504	0.9243856792567523	1	-0.5824673607718647	99.57769915455499	0.011859098803743019	
80000	-2440.2150021162947	-2374.4486197203723	-65.76638239592232	-2374.4486197203723	101.15720658206	0.002417916648887392	1.2604719884526806E-4	1.012305894475463	-55.95458161716948	0.004544220349985231	0.989971301329187	1	-2.904045499770697	101.15720658206	0.010022811854231576	
90000	-2432.103033570399	-2366.0209782145685	-66.08205535583046	-2366.0209782145685	100.51385209454996	0.0025776823531936314	8.810477223436014E-5	0.8442565361658245	-58.420420774056836	0.004141760213570314	0.9948707289641164	1	-0.753879302791491	100.51385209454996	0.012537779189619102	
100000	-2419.7901689619853	-2357.9301731707087	-61.85999579127664	-2357.9301731707087	100.02956254251204	0.002329923505354401	1.6870668986292044E-4	0.9829099080940386	-54.724701271810225	0.0030453554290262156	0.9951068839267057	1	-0.22753924048427962	100.02956254251204	0.011998293441841085	
110000	-2426.0164793114177	-2360.1341772527594	-65.88230205865844	-2360.1341772527594	100.69799984778666	0.0022206280083863256	6.297292661775578E-5	0.8155590462305019	-57.77434785201117	0.002893048600249653	0.996095950288367	1	-1.2001989276651328	100.69799984778666	0.012350571022717926	
120000	-2438.5068649921213	-2369.3249515573852	-69.18191343473632	-2369.3249515573852	100.15682005835309	0.002332182240699965	3.4544268801730874E-5	0.7184188870132099	-61.99918174170572	0.002318049653876577	0.9938464775816443	1	-0.2749764140484611	100.15682005835309	0.010114063533484577	
130000	-2443.7315602329613	-2367.9320659844257	-75.79949424853586	-2367.9320659844257	99.9279735015039	0.002093998287665568	4.657488643724074E-5	0.9283392284617448	-68.65557198393779	0.04185831857437146	0.8610750345871951	1	-0.23616698561594493	99.9279735015039	0.009933140835280718	
140000	-2459.0533922634377	-2375.1660498458286	-83.88734241760909	-2375.1660498458286	100.97323762848536	0.001765766846861432	1.0020749308681347E-5	0.8736170511964233	-74.85941282298259	0.026238791698768266	0.893991966153636	1	-2.1201743156443595	100.97323762848536	0.005031634320374236	
150000	-2443.0327511580876	-2364.2393958003545	-78.79335535773335	-2364.2393958003545	100.58755081758666	0.0019204804950329554	1.4684391964475415E-5	0.7598388078369598	-70.96937679961297	0.016168735093576966	0.9307296078705845	1	-0.9162232791382325	100.58755081758666	0.005849352609487751	
160000	-2444.6911192164516	-2371.3700988822525	-73.32102033419923	-2371.3700988822525	100.0237149081303	0.001981387656236201	2.3771243463408193E-5	0.7830859411677655	-66.18634890883712	0.027416929915265103	0.8996775069500899	1	-0.22691614637998467	100.0237149081303	0.0049245968235049325	
170000	-2440.2247002024374	-2363.3664947998823	-76.85820540255524	-2363.3664947998823	100.09275692430907	0.002097647060672105	2.3522406576538122E-5	0.881760645513316	-69.70745107691383	0.012393393293236724	0.9537180169805493	1	-0.24299904665928504	100.09275692430907	0.005910639729250689	
180000	-2434.2326099895095	-2360.911048191599	-73.32156179791028	-2360.911048191599	100.10575145153345	0.0021658356798082566	3.830105259284804E-5	0.8977141625730574	-66.16564842728054	0.03279782824480919	0.9347981322076673	1	-0.24815809164759078	100.10575145153345	0.0064868979334323255	
190000	-2433.936126316448	-2362.237005546726	-71.69912076972193	-2362.237005546726	99.69170568566942	0.002411402639663019	5.502065137334064E-5	0.8175227631454429	-64.37548336959794	0.019470959090127145	0.93281946654845	1	-0.41588212114185374	99.69170568566942	0.008811755597948029	
