#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="CoalescentExponential.t:alignment" spec="beast.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ExponentialGrowth.t:alignment" spec="beast.evolution.tree.coalescent.ExponentialGrowth">
#                <parameter id="ePopSize.t:alignment" name="popSize">0.3</parameter>
#                <parameter id="growthRate.t:alignment" name="growthRate">3.0E-4</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:alignment" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:alignment">
#                    <trait id="dateTrait.t:alignment" spec="beast.evolution.tree.TraitSet" traitname="date">
#0_068_2013.85=2013.85,
#49169_2011.78=2011.78,
#49098_2012.35=2012.35,
#49154_2012.87=2012.87,
#49100_2012.36=2012.36,
#49039_2012.17=2012.17,
#0_079_2013.88=2013.88,
#49151_2012.85=2012.85,
#1_055_2013.79=2013.79,
#0_065_2013.83=2013.83,
#49106_2012.37=2012.37,
#49090_2012.32=2012.32,
#0_072_2013.86=2013.86,
#1_008_2013.59=2013.59,
#0_003_2013.86=2013.86,
#0_090_2013.91=2013.91,
#49162_2012.98=2012.98,
#1_043_2013.74=2013.74,
#0_070_2013.85=2013.85,
#1_005_2013.59=2013.59,
#0_024_2013.69=2013.69,
#0_060_2013.81=2013.81,
#1_042_2013.73=2013.73,
#49129_2012.46=2012.46,
#49157_2012.91=2012.91,
#0_071_2013.85=2013.85,
#0_002_2013.86=2013.86,
#49153_2012.85=2012.85,
#49148_2012.83=2012.83,
#0_083_2013.88=2013.88,
#1_065_2013.84=2013.84,
#0_049_2013.76=2013.76,
#0_023_2013.67=2013.67,
#49156_2012.91=2012.91
#                        <taxa id="TaxonSet.alignment" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.alignment"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="ClockPrior.c:alignment" name="distribution">
#            <parameter id="clockRate.c:alignment" name="x">1.0</parameter>
#            <Uniform id="Uniform.01" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:alignment" name="distribution">
#            <parameter id="gammaShape.s:alignment" name="x">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter id="RealParameter.0" lower="0.0" name="mean" upper="0.0">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="ePopSizePrior.t:alignment" name="distribution" x="@ePopSize.t:alignment">
#            <OneOnX id="OneOnX.0" name="distr"/>
#        </prior>
#        <prior id="GrowthRatePrior.t:alignment" name="distribution" x="@growthRate.t:alignment">
#            <LaplaceDistribution id="LaplaceDistribution.0" name="distr">
#                <parameter estimate="false" id="RealParameter.001" name="mu">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.002" name="scale">30.701135</parameter>
#            </LaplaceDistribution>
#        </prior>
#        <prior id="RateACPrior.s:alignment" name="distribution">
#            <parameter id="rateAC.s:alignment" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.01" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.02" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:alignment" name="distribution">
#            <parameter id="rateAG.s:alignment" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.01" name="distr">
#                <parameter estimate="false" id="RealParameter.03" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.04" name="beta">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:alignment" name="distribution">
#            <parameter id="rateAT.s:alignment" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.02" name="distr">
#                <parameter estimate="false" id="RealParameter.05" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.06" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:alignment" name="distribution">
#            <parameter id="rateCG.s:alignment" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.03" name="distr">
#                <parameter estimate="false" id="RealParameter.07" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.08" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:alignment" name="distribution">
#            <parameter id="rateGT.s:alignment" lower="0.0" name="x">1.0</parameter>
#            <Gamma id="Gamma.04" name="distr">
#                <parameter estimate="false" id="RealParameter.09" name="alpha">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.010" name="beta">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@alignment" id="treeLikelihood.alignment" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:alignment">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:alignment" shape="@gammaShape.s:alignment" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:alignment" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:alignment" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:alignment" rateAC="@rateAC.s:alignment" rateAG="@rateAG.s:alignment" rateAT="@rateAT.s:alignment" rateCG="@rateCG.s:alignment" rateGT="@rateGT.s:alignment" spec="beast.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:alignment" lower="0.0" name="rateCT">1.0</parameter>
#                    <frequencies id="estimatedFreqs.s:alignment" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:alignment" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:alignment" id="StrictClock.c:alignment" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT	gammaShape	CoalescentExponential	ePopSize	growthRate	clockRate	
0	-2807.457162891806	-2738.861255217279	-68.59590767452727	-2738.861255217279	6.130549515708428	0.25	0.25	0.25	0.25	1.0	1.0	1.0	1.0	1.0	1.0	-48.77771123570433	0.3	3.0E-4	1.0	
5000	-1141.9765810147442	-1072.376449405523	-69.6001316092212	-1072.376449405523	2.388740505506288	0.25711519566554675	0.24341268526109364	0.24370600175995855	0.25576611731340104	0.4208058659382908	2.024976258406828	0.9490217721722725	0.41136965144172516	0.4772827538468975	0.5790675223686909	-48.340447389357834	11.829691621151909	1.812563575372817	0.008209784262571736	
10000	-1106.9099354480131	-1045.6827584796445	-61.22717696836871	-1045.6827584796445	2.1653367956441962	0.2573839193566374	0.24027905121375234	0.2535731474159775	0.24876388201363273	0.3550108553391102	2.0501109706975726	0.3403950450150683	0.3102451133900016	0.4772827538468975	0.3498870482366604	-38.600858678002716	232.4460082803604	4.451378443505517	0.007829217814174585	
15000	-1081.6515658068802	-1015.8982217424701	-65.75334406440997	-1015.8982217424701	2.1302449703196698	0.2593604558532888	0.24027905121375234	0.25793098922717833	0.24242950370578048	0.5439569227353241	2.0501109706975726	0.14639846705804388	0.2232655751596801	0.13039976752676294	0.08334959955178782	-45.54247286744235	198.7262209199535	4.239281754422514	0.005407224991597008	
20000	-1072.1134516354496	-1018.1559359132445	-53.95751572220502	-1018.1559359132445	2.1494223039711766	0.25262994686425955	0.24877957867068226	0.2572150625445811	0.241375411920477	0.4630737672945973	2.0501109706975726	0.12587520329827817	0.16118112151197528	0.09094485903299288	0.04252893780211643	-36.36508016270379	41.037471836535246	3.2697781245818276	0.006231851431710699	
25000	-1085.2718911933732	-1021.2723324518697	-63.99955874150359	-1021.2723324518697	2.281470987229626	0.25611210821233216	0.2402796939208176	0.26223278594637317	0.241375411920477	0.32341187083361617	1.880665073352115	0.10773570116149088	0.048083788382819424	0.0916169459824864	0.1050036065399643	-47.54267803372546	71.50881993198382	3.117382564773787	0.006095742540942772	
30000	-1087.1363250637505	-1014.9573597281934	-72.17896533555705	-1014.9573597281934	2.2058176769222	0.25180472803892384	0.2460840444615772	0.2643016268628075	0.23780960063669138	0.25812257906790914	1.0058117664641186	0.10773570116149088	0.020340471928349063	0.07571883492751616	0.11402385318893693	-54.92753754941748	964.960844259078	4.499794077546089	0.0077129061084802615	
35000	-1070.684154661102	-1006.7628350290249	-63.92131963207694	-1006.7628350290249	2.1318443790507375	0.24691525950585502	0.2647184545333501	0.25055668532410347	0.23780960063669138	0.18461311828513421	0.4280255495518248	0.23373961511322777	0.012869509827648652	0.06029260500084872	0.24617186881633002	-49.607778989995865	135.14438889981338	3.4925220024664476	0.005624543429289709	
40000	-1062.2475270340224	-1000.3320676584374	-61.91545937558495	-1000.3320676584374	2.1926485423151894	0.2159682934380838	0.24278299082365487	0.3143242037549149	0.2269245119833464	0.07422545091440656	0.608074492543324	0.17171978129336377	0.0032861872510885747	0.00542958476159635	0.29424238776318634	-52.578225569806506	75.60999097770899	2.874875791931174	0.006227133486406031	
45000	-1070.3594068635682	-1005.7854184767009	-64.57398838686726	-1005.7854184767009	2.2769959130851025	0.23024691095127728	0.2538263418350168	0.3133524236046195	0.20257432360908642	0.016273377737372804	0.3454307695913072	0.055000775009947725	0.0062219545131163454	0.00542958476159635	0.28097122479655096	-57.099957833136735	141.6525046776218	3.079510557734619	0.005779685722608089	
50000	-1053.5609340157757	-992.4517335761159	-61.10920043965995	-992.4517335761159	2.354560581897134	0.25541489552603464	0.22916754649555565	0.2943884642112814	0.22102909376712826	0.02599636065227065	0.2648866335491079	0.013076750444752686	0.00884173008929605	0.002878554808589887	0.3150226633325941	-56.759661479057385	26.481449434006066	2.052365549249849	0.00573715695930605	
55000	-1062.0466314374664	-1005.9441363434315	-56.10249509403497	-1005.9441363434315	2.219041517560346	0.22513043668880992	0.2927490321335512	0.29867321868083374	0.1834473124968051	0.023848316615462016	0.6120559053242309	0.005120546647151758	0.0074527363908660355	0.0012059701721581916	0.3150226633325941	-52.13608044946054	55.7911285817271	2.7125796409152176	0.008800934235127287	
60000	-1051.6175191046063	-999.07129079065	-52.546228313956405	-999.07129079065	2.3409497419014804	0.22513043668880992	0.28308312015415615	0.29867321868083374	0.19311322447620013	0.11461771699059893	0.43446448552761385	0.0032504995011929886	0.0021300752654225133	9.852235728013792E-4	0.4938490037874834	-49.73821265713987	28.51089340095817	2.1729169211072055	0.0069546883616897585	
65000	-1050.029958121953	-1003.4131583811823	-46.61679974077084	-1003.4131583811823	2.189891385313042	0.2473461384874783	0.2544978644911712	0.30652038173477936	0.1916356152865711	0.008812447009979551	0.5799920369875516	0.002135285818249397	0.002278252623216686	9.852235728013792E-4	0.4938490037874834	-46.46114093819579	24.389834865955798	2.3320378012483616	0.008116250975643608	
70000	-1050.0759118275537	-995.5610325733205	-54.51487925423307	-995.5610325733205	2.4042747237681183	0.23494730536299485	0.2400025671409864	0.30652038173477936	0.21852974576123935	0.04778603474596084	0.2702936697822775	0.00234751855279923	9.410368180173393E-4	9.355728520644664E-4	0.516663723588756	-52.98401480489899	85.94476631391895	3.035834563256921	0.006070382828107836	
75000	-1055.0802986209417	-997.6601970518756	-57.42010156906613	-997.6601970518756	2.1730786978641983	0.2367783002054764	0.2554791958087417	0.259976651125753	0.24776585286002883	0.08597675958400897	0.2673639116245526	0.003074801574099384	0.0013022559855800267	9.607279214613849E-4	0.2611142890176804	-54.46592530192764	145.71477713804	3.3209669707239757	0.007171310820065034	
80000	-1044.823806469931	-988.548691566877	-56.27511490305401	-988.548691566877	2.4936053054633542	0.2367783002054764	0.2554791958087417	0.259976651125753	0.24776585286002883	0.08597675958400897	0.24062722487731142	0.0036487127089187984	0.0016385272486571134	9.201991423065917E-4	0.18974743185135123	-55.403690697073145	16.091456119760796	1.892597622887279	0.0069368454404438295	
85000	-1065.2967368431819	-996.0510325012617	-69.24570434192015	-996.0510325012617	2.7763032427993255	0.2173840578476538	0.26415311014159626	0.2963771618767208	0.22208567013402908	0.08597675958400897	0.3807736962403899	8.749579363992171E-4	0.0014087068133125766	2.0344662936902118E-4	0.5435015303668539	-70.25405277149723	21.270070572506057	1.2377332443444562	0.005637372372708624	
